listing_id,list_date,status,address,suburb,city,region,agency_name,agent_name,property_type,bedrooms,bathrooms,parking_spaces,source_site,URL,Scraped At,Full Description,Page Views,sale_type,ask_price_nzd,cv_nzd,estimate_low_nzd,estimate_high_nzd
5178149336,19/02/2025,active,"107 Pine Harbour Parade, Beachlands, Manukau City, Auckland",Beachlands,Manukau City,Auckland,"Barfoot & Thompson Beachlands, (Licensed: REAA 2008)","['Ian Boswell', 'Nicolette Hale']",Home,5,3,3,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/manukau-city/beachlands/listing/5178149336,2025-08-05T18:27:12.671939+00:00,"Don't miss out on this one - This is an amazing buy - CV (May 2024) is $1,725,000. Now priced at $1,495,000 so $230,000 under new CV.
This property does need some TLC, but it does come fully loaded. With 5 double bedrooms, 3 bathrooms, 3 living areas and 'hard to find' triple car garaging with rear garage door access to hide the trailer or the jet ski, there's tons of space to park the cars and all the toys. At approximately 271m2 this very spacious 2 level home offers plenty of space for everyone to relax and unwind.
A generous entertaining deck is the perfect extension to the open plan kitchen, family room and dining, creating a comfortable indoor-outdoor flow that makes easy work of entertaining family & friends when firing up the barbecue or just chilling out with a good book and a glass of your favourite. An additional upstairs lounge plus separate front living room ensures ample space for everyone.
This quality built Spaceline home offers you style, functionality and practical marina-side living the whole family can enjoy. The floorplan consists of 4 double bedrooms & 2 bathrooms upstairs, while downstairs a 5th bedroom and semi ensuite bathroom is ideal for guests, work from home office or as the teenage retreat.
Living in this desirable location so close to the marina with the convenience of the Pine Harbour ferry service, cafes and restaurants all within a short stroll from your front door. Be it for couples or a large family, it's a great place to call home at a price that's now hard to beat. Watch our Special Agents 003 video tour.
",6183,Fixed Price,1495000,1725000,1580000,1780000
5433835538,22/07/2025,active,"12 Babos Ave, Kumeu, Rodney, Auckland",,,,"Queen Street Realty, (Licensed: REAA 2008)",['Winson He'],Home,4,2,2,trademe,https://www.trademe.co.nz/a/property/new-homes/new-house/auckland/rodney/kumeu/listing/5433835538,2025-08-05T18:27:13.790047+00:00,"Located in the highly sought-after area of Kumeu, this modern, spacious home built by Legendary Homes is a peaceful retreat that offers all the convenience of modern living. This executive home is brand new and will be ready for you to make it your own soon. 
Adding sophistication and great indoor/outdoor flow for comfortable living to the mix, you have a complete family home. Totally 4 Bedroom 2.5 Bathroom with open Lounge and dining. 
Ground Floor: Modern Designed Kitchen, Open plan dining & living, Internal Access garage with laundry, and one separated toilet. Large sun drenched decking area and your own Fully fenced backyard - just great for those family gatherings. 
Upstairs: 4 Double decent size Bedrooms with two full bathroom (Including one En – Suite).
Your Hassle Free House: Built by a trusted, experienced company named as Legendary Homes Ltd who won the Masterbuild of the Year Houses award. As you step into this beautiful home, you will immediately be impressed by the high-end finishes and quality craftsmanship throughout. 10 – Years Master Build Guarantee and 12 months service period move all your worries. 
More features as: 
No history of flooding in extreme weather
Freehold Title
Central Air Conditioning
Internal access garage
Electronic Door lock 
Double Glazed Windows
10 Years Master Builder Guarantee
Disclaimer: Queen St Realty & Winson He assumes no responsibility or liability for any errors or omissions in the content of this document. The information contained in this document is provided by the vendors or the third parties resources with no guarantees of completeness, accuracy, usefulness or timeliness. Purchasers need to do their own investigation before making any decision. And some of the pictures were taken from show home and are for indication only.
",879,Price by Negotiation,,,,
5457800127,05/08/2025,active,"9 Sispara Place, Beach Haven, North Shore City, Auckland",Beach Haven,North Shore City,Auckland,"Barfoot & Thompson Mairangi Bay, (Licensed: REAA 2008)","['Nish Jadav', 'Carl Howey']",Home,3,1,4,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/north-shore-city/beach-haven/listing/5457800127,2025-08-05T18:27:19.630958+00:00,"Auction: 8-12 The Promenade, Takapuna on Wednesday 27 August 2025 at 9:30AM  (unless sold prior)
Boasting elevated sea views and set on its own freehold title, this classic 1970s Beach Haven home is all about sun, space, and a lifestyle that feels like a permanent holiday. Whether you are a first home buyer, astute investor, or looking to downsize into a low-maintenance home, this one is a must-add to your watchlist this weekend!
The generous living area is positioned to soak in the harbour outlook, with a deck overlooking the water —perfect for relaxed mornings or sunset entertaining. Featuring three well-proportioned bedrooms, a tidy family bathroom, and a smartly laid-out kitchen plus a separate laundry space, the home offers a great foundation for first-home buyers, young families or those looking to add value over time.
Here is what is on offer:
Freehold TitleGorgeous water views from the lounge, dining & outdoor deck3 generous bedrooms, with one bathroom and separate toiletSingle car garage or workshopOff-street parking for at least 3 carsQuiet cul-de-sac with a reserve at the end of the street!Outside, the home is surrounded by low-maintenance gardens and tucked into a quiet cul-de-sac—ideal for kids, pets or simply enjoying a sense of calm. Plenty of off-street parking, a garage (or workshop if that’s what you want!), and solid 1970s construction completes the picture.
Located just a few minutes’ from Shepherds Park and the coastal walkways, this home is all about lifestyle. Local cafés, shops, and the Beach Haven ferry are within easy reach, while Birkenhead Village and Glenfield Mall are a short drive away.
Connected by public transport including buses and ferry, this is a rare chance to secure sea views and a slice of the good life—on your own land—in one of the North Shore’s most loved harbourside suburbs.
",213,Auction,,900000,830000,940000
5410389387,08/07/2025,active,"15 Ings Avenue, Saint Clair, Dunedin, Otago",Saint Clair,Dunedin,Otago,"NZ Property Solutions, (Licensed: REAA 2008)",['Shay Dewey'],Home,5,3,5,trademe,https://www.trademe.co.nz/a/property/residential/sale/otago/dunedin/saint-clair/listing/5410389387,2025-08-05T18:27:24.160042+00:00,"This is a home with all the comforts of modern living and the quality of the past.  Designed by renowned architect Edmund Anscombe & Assoc, this elegant 1920s St Clair home has been beautifully restored and modernised, offering modern family living on a private, sun-drenched 1067sqm section. The home also has the potential to be set up for integrational living or home and income. 
Spanning 334sqm + garaging, this spacious residence features: 
5 bedrooms, 3 Modern bathrooms (2 ensuite), and 2 powder rooms Master with dual walk-ins, luxe ensuite. Separate guest wing with lounge + ensuite - ideal for extended family or Airbnb Generous open-plan living and a formal lounge with ornate ceilings Entertainer's kitchen with Falcon oven, stone bench tops, and bifolds to the deck Underfloor heating, diesel radiators, Escea gas fire, and open fireplacePrivate Outdoor Living 
Sheltered, north-facing and fully fenced Bluestone patio, built-in BBQ + outdoor fire Easy-care astroturf lawn Dual garages, workshop + plenty of off-street parkingPrime Location 
Flat walk to St Clair beach, cafes, schools and the Esplanade. 
",4717,Price by Negotiation,,1810000,2069999,2380000
5434231204,23/07/2025,active,"11 Rowan Terrace, Te Atatu South, Waitakere City, Auckland",Te Atatu South,Waitakere City,Auckland,"Barfoot & Thompson City, (Licensed: REAA 2008)","['Philip Davis', 'Kristina Clarke']",Home,3,1,0,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/waitakere-city/te-atatu-south/listing/5434231204,2025-08-05T18:27:25.237534+00:00,"Mortgagee Auction - 11 Rowan Terrace, Te Atatu South
Potential-Rich Home in Prime Location
This 103sqm as per Property Guru single-level weatherboard bungalow is packed full of potential on a generous 809sqm level site, zoned Mixed Housing Urban. 
The interior includes three bedrooms, a modern family bathroom, separate laundry, separate toilet and a spacious, light-filled living room. The open-plan kitchen and dining area flows to a covered deck which overlooks the backyard.
The property enjoys a covered carport and a very large garage.
This home is well-located, walking distance to shops and public transport and a short drive to motorway access to the CBD, Northwest Shopping Centre and the North Shore. 
Open Home:
Sunday 10th of August 12:00 - 12:30pm
",2360,Auction,,1150000,980000,1110000
5457800362,05/08/2025,active,"4 Kerry Place, Papakura, Auckland",Papakura,Papakura,Auckland,"Barfoot & Thompson City, (Licensed: REAA 2008)","['Philip Davis', 'Kristina Clarke']",Home,1,1,0,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/papakura/papakura/listing/5457800362,2025-08-05T18:27:27.861581+00:00,"MORTGAGEE AUCTION - 4 Kerry Place, Papakura
Weatherboard Classic, Add Your Touch
Tucked in a quiet cul-de-sac, this 1960s weatherboard home sits on a 701m² level frontage site in convenient Red Hill.
According to Relab the property comprises three bedrooms over 120m² and enjoys an oversized detached double garage at the rear.
Well located within walking distance of local schools and shops, and just minutes to the motorway and Papakura train station, this is a smart buy in an accessible location.
Unlock the possibilities and create your future here. CT NA1943/14.
",181,Auction,,860000,775000,875000
5281568478,23/04/2025,active,"11/736 Mount Eden Road, Mount Eden, Auckland City, Auckland",Mount Eden,Auckland City,Auckland,"Barfoot & Thompson Birkenhead, (Licensed: REAA 2008)",['Lulu Ma'],Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/auckland-city/mount-eden/listing/5281568478,2025-08-05T18:27:28.070309+00:00,"Affordable Entry into Double Grammar Zone  
This spacious 2-bedroom upper floor level property with one carpark is perfect for first-home buyers or investors seeking a property in Auckland's prestigious Double Grammar Zone. Located just steps from public transport. 
Enjoy a lifestyle brimming with convenience and leisure in this prime location. You're just a short drive from the Westfield Newmarket, Maungawhau (Mount Eden), Auckland Zoo is nearby & Eden Park. Additionally, the area boasts a variety of local restaurants and amenities, ensuring everything you need is within easy reach.
Key Features:
Brick Block ExteriorTop Level Prime Location: Just steps from public transport, with a bus stop a minute away.Top School Zones: Epsom Girls Grammar School, Auckland Grammar School, Mt Albert Grammar School, Auckland Girls' Grammar School, Maungawhau School, Auckland Normal Intermediate, Baradene College.1 Car Park spaceThis spacious 2-bedroom top-floor property in the coveted Double Grammar Zone offers an unbeatable opportunity for investors, first-time buyers, or those seeking a renovation project. With easy access to public transport, it's a smart addition to any portfolio. 
The owner's instructions are clear: it must be sold! 
Contact me today to seize this opportunity!
See interactive features for this property on barfoot.co.nz. Click the ""View their website"" link at the bottom of this page.
",3542,Price by Negotiation,,830000,735000,830000
5386903293,24/06/2025,active,"57 Trent Street, Taradale, Napier, Hawke's Bay",Taradale,Napier,Hawkes Bay,FiSBO Property,['FiSBO.co.nz'],Home,3,2,4,trademe,https://www.trademe.co.nz/a/property/residential/sale/hawkes-bay/napier/taradale/listing/5386903293,2025-08-05T18:27:33.855938+00:00,"Discover a true piece of architectural innovation with this exceptional ferro-cement home, designed by renowned Napier architect Max Bognuda. This remarkable property stands as a testament to forward-thinking construction and enduring quality, blending efficiency, comfort, and resilience in a way rarely seen in today’s market. 
Constructed using pioneering ferro-cement techniques—originally developed for cyclone-resistant yachts and expertly adapted for strong, low-maintenance housing—this home is a celebration of ingenuity. Mr. Bognuda’s vision is evident in every detail, from the robust thermal mass that keeps the home incredibly warm and energy-efficient, to the solid walls that create a quiet, peaceful sanctuary and a real sense of connection to the earth.
Currently configured as two spacious bedrooms, with the third bedroom doubling as a dressing room, the home also features a light-filled upstairs office and a sun-soaked north-facing balcony, perfect for relaxing or working from home. 
There are two distinct living areas: a formal sitting room nestled inside one of the architecturally striking pods, and a main lounge that opens out to the beautifully landscaped section—ideal for alfresco dining or simply unwinding beside the tranquil goldfish pond. The living spaces feel expansive and designed for both comfort and entertaining.
After photographing the property today, it’s clear this is a home built ahead of its time—whisper quiet, wonderfully warm, and truly unique. Experience it for yourself with our immersive VR tour, or contact us to arrange your private viewing and discover why this home is one of Taradale’s most outstanding and innovative offerings.
",6386,Price by Negotiation,,810000,735000,835000
5292948458,29/04/2025,active,"8 Rigby Drive, Whenuapai, Waitakere City, Auckland",,,,Fletcher Living Auckland West & North,"['Sharon Rawlinson', 'Marjka King']",Home,3,2,1,trademe,https://www.trademe.co.nz/a/property/new-homes/new-house/auckland/waitakere-city/whenuapai/listing/5292948458,2025-08-05T18:27:35.434128+00:00,"Our final release of homes in Whenuapai is here - this is your last chance to secure a brand-new Fletcher Living home in Whenuapai. Secure your spot in this sought-after development today and unlock the door to your first home, investment property, or the perfect downsized lifestyle. With homes priced from $699,000 we have something to suit every age, stage and lifestyle.
Experience the perfect blend of style and functionality in this beautifully designed end terrace three bedroom home. 
The open-plan living, dining, and kitchen area creates a spacious and inviting atmosphere, ideal for entertaining friends and family. The modern kitchen features high-quality New Zealand appliances and a durable Caesarstone countertop, making cooking a breeze.
Step outside to your private outdoor area and enjoy the fresh air and sunshine. The downstairs also boasts a convenient guest toilet, a well-equipped laundry room and a single internal garage. Upstairs, you'll find three generously sized bedrooms, each with its own wardrobe, and a shared modern family bathroom. The master bedroom is complete with a stylish ensuite and walk-in wardrobe. 
Home features include:
3 bedrooms
Spacious end terrace
2.5 bathrooms
Open plan living, dining, and kitchen downstairs
Designer kitchen with quality appliances
Outdoor living area
Single car internal garage 
Heat pump
Security alarm system
Double glazing
10 Year Master Build Guarantee
Venture outdoors and enjoy all this popular family-friendly location has to offer. Just a short walk away from the popular Parkhouse Cafe, park and playground, local shops with more on the way, New Shoots Early Learning Centre and Whenuapai Primary School. 
Please note: interior images are virtually staged for marketing purposes. 
Please contact our New Home Consultants for more information.
",2538,Fixed Price,1039000,,,
5052247744,03/12/2025,active,"21 Fifeshire Crescent, Stepneyville, Nelson, Nelson / Tasman",,,,"First National Connect Ltd, (Licensed: REAA 2008)",['Penelope Rollston'],Home,0,0,0,trademe,https://www.trademe.co.nz/a/property/residential/sections-for-sale/nelson-tasman/nelson/stepneyville/listing/5052247744,2025-08-05T18:27:39.723209+00:00,"It is extremely rare to find bare stable land in such a prime spot on the Port Hills and this 979m2 section is incredibly positioned, looking directly out over The Cut toward the Tasman ranges.  Without the noise of Rocks Road yet just a short stroll to beach swims, Nelsons best restaurants and cafes.  
An adjoining property owner has expressed interest in acquiring the upper 200m&#xb2; of the section, presenting an opportunity for further negotiation.
The ever changing vista is unable to be built out, meaning your day will be filled with an uninterrupted view of ships coming in, frolicking marine life, and the most stunning sunsets over the Nelson waterfront. Additionally, it is just a short stroll down to some of Nelson's finest dining, or an easy stroll to sea swims.
Situated above the bustle and noise of Rocks Road, to fully experience this magnificence you must go up and walk the site at sunset to feel the peace, serenity, and restfulness with only the sound of the odd gull and the smell of the sea - you will be absolutely captivated!
The site, which has resource consent for a boundary change to the top part of the section, allows you to create your dream home on the larger front part to make the most of the site. Also possible to use the existing garage already onsite. Granted building permit has expired.  KAD Design team are well versed with the site, including geotech and engineering reports and ready to help you design the perfect dream home or use existing stunning designs. 
Call Pen for an E-book on the property now or click below, there is no other section in Nelson as impressive as this.  It's time for you to build your dream home with this stunning ever changing outlook.  Price is by Negotiation.
RV 1,020,000 (2024)
Click to view our Ebook:   https://21-fifeshire-crescent.fnebooks.com/
",6096,Price by Negotiation,,,,
5375795185,17/06/2025,active,"104A/16 Mountain Ash Drive, Frankton, Queenstown-Lakes, Otago",Frankton,Queenstown Lakes,Otago,"RE/MAX Revolution, (Licensed: REAA 2008)","['Esteban Sanguineti', 'Cory Mcvicar']",Home,2,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/otago/queenstown-lakes/frankton/listing/5375795185,2025-08-05T18:27:41.317809+00:00,"A rare opportunity to secure a high-yield investment or flexible home-plus-income setup in the sought-after Mountain Ash complex, right in the heart of Frankton.
Unit 104/16 Mountain Ash Drive is a spacious Dual Key apartment (approx. 85m&#xb2; including balconies), comprising two fully self-contained and furnished units:
A studio currently rented at $500 per week (fixed tenancy until 29 September, with tenants wanting to extend)A one-bedroom unit currently rented at $600 per week (periodic tenancy, allowing flexibility for vacant possession)Layout & Features:
Common foyer with private entrances to each unitFull kitchens with oven, cooktop, dishwasher, and plenty of storageLaundry connections in both bathroomsPrivate balconies off each unitBoth units come fully furnishedTwo car parks included (within the CCTV-monitored complex)North-facing with all-day sun and panoramic views of Coronet Peak, Crown Range and Cecil PeakPositioned on the first floor with complete privacyFinancials:
Total Rental Income: $1,100 per weekCapital Value: $850,000Asking Price: Enquiries over $800,000Motivated vendor needs to make a move after owning the property since settlement in December 2020.
This is a rare chance to become a homeowner and a landlord on the same day. Ideal for first-home buyers wanting additional income or savvy investors seeking strong returns in a growing Queenstown location.
Important Note: The current photos do not reflect the true quality of this property. It must be viewed in person to be fully appreciated.
As a former building manager for the complex and senior property manager with extensive experience in Queenstown Body Corps, Esteban can offer investors in-depth knowledge and guidance. Our Queenstown team is well placed to answer any questions you may have about returns, demand, or rental options.
Contact Us Today:
Esteban Sanguineti (Queenstown-based): 021 207 8959
Cory McVicar (Queenstown-based): 021 455 345
",2887,Fixed Price,800000,,,
5387373374,25/06/2025,active,"102 Finlayson Avenue, Clendon Park, Manukau City, Auckland",Clendon Park,Manukau City,Auckland,"Barfoot & Thompson Howick, (Licensed: REAA 2008)","['Sheik Dean', 'Shirley Huang']",Home,3,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/manukau-city/clendon-park/listing/5387373374,2025-08-05T18:27:44.748473+00:00,"An exceptional opportunity awaits at 102 Finlayson Avenue, offering both a beautifully renovated family home and two fully consented flat sections—all in a thriving, well-connected neighbourhood.
LOT 1 - Renovated Home – Move-In Ready
Perfect for families, first-home buyers, or savvy investors, this modernized residence combines comfort and convenience:
3 well-appointed bedroomsBrand-new bathroom, laundry & carpetOpen plan living for easy everyday flowFreehold titleFenced with off-street parkingEnjoy proximity to local schools, shopping centres, public transport, scenic parks, and Weymouth Beach—just minutes away. The owners are motivated—this home must be sold!
LOT 2 & LOT 3 - Development-Ready Sections – No Delays, All Consents Approved
Adjacent to the home are two rare, flat sections—ideal for developers, investors, or those looking to build their dream home. All the groundwork is done:
Freehold titles (to be issued)Resource Consent, EPA & Building Consent fully approvedDevelopment contributions paidWastewater and stormwater already onsiteEasy access with a flat building siteLocated in a high-demand area close to schools, parks, public amenities, and transport hubs—this is an unbeatable chance to develop or invest with confidence.
Live in one, build on the others, or develop all three—opportunities like this don’t come around often. Contact us now to arrange a viewing or request more details.
See interactive features for this property on barfoot.co.nz. Click the ""View their website"" link at the bottom of this page.
",891,Price by Negotiation,,640000,680000,765000
5305142334,07/05/2025,active,"4 Korau Road, Epsom, Auckland City, Auckland",Epsom,Auckland City,Auckland,"Barfoot & Thompson Mt Eden, (Licensed: REAA 2008)",['Ketiesha Excell Elliott'],Home,3,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/auckland-city/epsom/listing/5305142334,2025-08-05T18:27:46.982901+00:00,"Looking for an entry level family home? Time to pop the cork as you've just found it! First time on the market for over 40 years, this cute as a button 1950's bungalow is ready and waiting for the next chapter to be written. With many of the original features intact plus essential 21 st century home comforts, here is a brilliant opportunity. A superb 'in' to this sought after location and perfectly placed to make the most of the sought after school zones...you have just found home!
3 double bedroomsCarport + off street parkingZones Cornwall Park, Remuera Intermediate; AGS; EGGsSee interactive features for this property on barfoot.co.nz. Click the ""View their website"" link at the bottom of this page.
",5211,Fixed Price,1800000,1875000,1720000,1940000
5422447057,16/07/2025,active,"162D Melrose Road, Mount Roskill, Auckland City, Auckland",Mount Roskill,Auckland City,Auckland,"Barfoot & Thompson Mt Eden, (Licensed: REAA 2008)","['Jacqui Ding', 'Delia Feng']",Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/auckland-city/mount-roskill/listing/5422447057,2025-08-05T18:27:55.119741+00:00,"Auction: 34 Shortland Street, City on Wednesday 6 August 2025 at 1:30PM  (unless sold prior)
After 10 years of happy memories, the owners are now ready to say a heartfelt goodbye to this sun-drenched, much loved Single-Level home. Privately tucked away from the road in a friendly, family-focused neighbourhood, this three-bedroom, two-bathroom home offers all the practical features you need-with a thoughtful, easy-living layout designed to simplify daily life.
Step inside and discover bright, open-plan living that flows effortlessly to a private, north-facing garden-perfect for kids to play safely, relaxing in the sun, or hosting summer BBQs with friends and family. This beautifully presented home offers low-maintenance comfort without compromising on space, making it ideal for young families, downsizers, or busy professionals alike.
Why You'll Love It:
Single-Level - easy living for all ages and stagesLow-Maintenance - spend time living, not maintainingExcellent Indoor-Outdoor Flow - seamless connection to deck and gardenFully Fenced Courtyard - secure for children and petsDouble internal-access garage - convenience and securityZoned for Mount Roskill Grammar & IntermediateLocation Perks: Set in a peaceful pocket of Mt Roskill, you'll love being close to parks, reserves, and playgrounds, while also having local cafes, eateries, and shops right on your doorstep. Commuting is a breeze with easy motorway access to the city or airport-making daily life more convenient than ever.
Whether you move in and enjoy it just as it is, or add your own flair over time, this is the home you've been waiting for. Call Jacqui now!
",4686,Auction,,1175000,1050000,1190000
5457362927,05/08/2025,active,"37 Bert Wall Drive, Omokoroa, Western Bay Of Plenty, Bay Of Plenty",Omokoroa,Western Bay Of Plenty,Bay Of Plenty,"Bower Real Estate Limited Papamoa, (Licensed: REAA 2008)","['Matt Adsett', 'Noel Benstead']",Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/bay-of-plenty/western-bay-of-plenty/omokoroa/listing/5457362927,2025-08-05T18:27:56.738963+00:00,"Live the coastal lifestyle you’ve dreamed of in beautiful Omokoroa! This sleek, contemporary two-level home offers the perfect fusion of style, space, and sophistication—designed to impress and built for living.
Positioned to capture relaxing harbour views, this modern brick, weatherboard, and tile residence offers a low-maintenance, high-quality lifestyle just minutes from the water, walkways, and local amenities. Whether you're entertaining or relaxing with family, this home delivers on every front.
Step inside to a light-filled, expansive layout featuring a showstopper kitchen—well-equipped with quality appliances, a walk-in pantry, and a practical double sink perfectly placed to enjoy the view of Mangawhai Bay. The open-plan living flows effortlessly via bi-folds and stacking sliders to sunny outdoor areas, ideal for entertaining. A separate media room/lounge adds flexibility for quiet evenings or family movie nights.
Downstairs is the main living and two double bedrooms, serviced by the well appointed main bathroom and separate toilet. Upstairs, the master suite is your private retreat—complete with a walk-in wardrobe, luxury en-suite featuring a fully tiled dark grey shower, and more of those stunning harbour views. A further versatile room currently set up as a gym, could become your private lounge, home office or converted into a fourth bedroom by adding a cavity slider or barn door.
You'll appreciate the attention to detail throughout—quality fixtures and fittings, ample storage, and a thoughtful design that embraces both comfort and function. The quality specification list includes ducted a/c, central vacuum, stone benches, tiled showers, hallway and under bench lighting and outside power for spa.
Properties of this calibre, in this location, don’t last long. The vendors are motivated and ready to move—so don’t delay!
Contact us today to secure your place in this sought-after seaside community and start living the lifestyle you deserve.
DEADLINE SALE: 6 August 2025, at 4:00pm, (unless sold prior).
https://www.propertyfiles.co.nz/property/RX4610567
",325,Deadline Sale,,1260000,1110000,1270000
5457490628,05/08/2025,active,"103 Manuwai Drive, Matua, Tauranga, Bay Of Plenty",Matua,Tauranga,Bay Of Plenty,"Bower Real Estate Bay Of Plenty, (Licensed: REAA 2008)",['Deborah Peake'],Home,4,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/bay-of-plenty/tauranga/matua/listing/5457490628,2025-08-05T18:27:56.907222+00:00,"This exceptional property offers a rare chance to own a family home on a spacious section with private water access, situated on one of Tauranga's most desirable streets. Nestled on a generous 1,563m² (approx.) site in Manuwai Drive, the home is set back from the road, ensuring privacy and tranquillity. The property extends down to the Matua Peninsula Esplanade, where your own staircase leads to the water—perfect for launching a kayak or unwinding as you take in breathtaking sunset views from your private jetty.
Designed with family living in mind, this home features a well-planned layout that maximizes the stunning water views. The kitchen, dining, living, and separate lounge areas are strategically positioned to capture the afternoon sun while overlooking the expansive lawn. The master bedroom and ensuite also offer picturesque views of the lawn and inner harbour, creating a serene retreat.
Complementing the master suite are three additional bedrooms, a main bathroom, and a laundry. Originally built in the 1970s, the home has been tastefully updated with new bathrooms and laundry, a refreshed kitchen and fresh paint throughout. The result is a seamless blend of classic charm, function and contemporary comfort.
A generous double garage with workshop area and additional space for a boat means there is plenty of room for storage.
Buyers should be under no illusion as to the rarity of this offering and the fabulous opportunity to establish a once in a lifetime family home.
Call Deborah today to view.
To view the property files, copy and paste this link - propertyfiles.co.nz/property/TG04272
",574,Price by Negotiation,,2530000,2290000,2500000
5386903219,24/06/2025,active,"67 Milano Boulevard, Karaka, Franklin, Auckland",Karaka,Franklin,Auckland,"Sotheby’s International Realty Auckland South East, (Licensed: REAA 2008)",['Sarah Richardson'],Home,4,2,3,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/franklin/karaka/listing/5386903219,2025-08-05T18:27:59.008910+00:00,"Commanding a rare waterfront position in Karaka Harbourside, this striking home delivers space, light, and panoramic harbour views from nearly every angle. Elevated and north facing, it is designed to celebrate the landscape while offering complete privacy and exceptional comfort.
From the moment you arrive, the sense of scale is clear. Living spaces open wide onto the deck with views over the  landscaped low maintenance grounds and to the harbour and Karaka Island in the distance. Enjoy easy entertaining, slow mornings and sunset dinners overlooking the water. 
The outlook is wide, open, and ever changing.
Inside, the home unfolds across 364 square metres with thoughtful separation of spaces. Downstairs, three bedrooms and multiple living spaces connect seamlessly to the outdoors. Upstairs, a home office with exceptional views and the private master suite create a true retreat - complete with dual shower, freestanding bath, walk-in wardrobe, and floor-to-ceiling glazing that captures the full sweep of the estuary.
At the heart of the home is a contemporary kitchen designed for hosting and everyday ease. Engineered stone benches, premium appliances and a butlers pantry offer form and function in equal measure.
Set on a 947 square metre section, this is a home built for lifestyle, with a full-height third garage (ideal for a boat, caravan or gym), abundant storage, and direct access to the coastal walkway. From here, stroll to Karaka Island or simply enjoy the stillness of the water from your own elevated sanctuary.
Boundary lines are indicative only.
Location & Lifestyle:
Karaka Harbourside is one of South Aucklands most desirable lifestyle suburbs. Set against a tranquil coastal backdrop, it offers walkable waterfront paths, a welcoming community feel, and excellent local amenities. Nearby schools include Hingaia Peninsula School and ACG Strathallan. With easy motorway access to Auckland CBD and the Coromandel and recreational opportunities at your doorstep, this is a prime location for families and professionals seeking balance, beauty, and connection.
Contact Sarah Richardson for more details.
",5570,Price by Negotiation,,3150000,2770000,3120000
5293319828,30/04/2025,active,"67D Jolson Road, Mount Wellington, Auckland City, Auckland",Mount Wellington,Auckland City,Auckland,"Barfoot & Thompson Mt Eden, (Licensed: REAA 2008)",['Joey Zhuang'],Home,3,2,3,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/auckland-city/mount-wellington/listing/5293319828,2025-08-05T18:28:02.080939+00:00,"Introducing a strategically designed, brand-new, freestanding residence, positioned in the vibrant, rapidly developing Tamaki Estuary precinct, directly opposite the serene waterfront. Embrace a lifestyle just two-minute walk to the Flat Rock Reserve, the Fishing Wharf, and the prestigious Auckland Rowing Club.
This stunning two-story beauty home boasts three bright well-sized three bedrooms and 2.5 luxurious bathroom. The expansive master suite features a sophisticated en-suite and walk-in wardrobe. The fabulous open plan living, dining, and family areas flow into sun-soaked fully fenced courtyard, the perfect spot to chill out family and friends. Complete with an internal-access garage and off-street parkings. You will love the well-constructed building, quality fixtures, fitting and appliances throughout. Set back on a beautifully landscaped owned freehold site with fenced garden, it offers both privacy and charm.
Key Features:
Brand New, Stand-alone, Freehold Family Home3 double Bedrooms 2.5 Bathroom.Single internal Garage plus 2 Off-Street ParkingsPrivate and quiet fully fenced garden.The outstanding location in Auckland's dynamic growing area delivers unmatched affordability, lifestyle, and proximity to the CBD. Ideally situated with access to Motorway links, with vibrant Sylvia Park shopping just one junction away. Family entertainment amenities, including Flat Rock Reserve, the fishing wharf and sporting clubs all just a short stroll from your doorstep.
This is more than a home-it's a dream lifestyle and a savvy investment in a thriving, high-demand area. Don't miss this exceptional opportunity. Contact us today to arrange your private viewing!
",4698,Price by Negotiation,,800000,770000,870000
